symbol,universe,level_kind,first_seen_utc,fill_ts,fill_utc,entry_px,atr,pierce_atr,variant_b,status,exit_ts,exit_utc,stopped,gross_r,net_r,flow_reject,flow_att_min,flow_vshock,flow_taker,flow_absorb,flow_vhigh,drv_q,drv_liqburst,drv_gap_oi,v7_align,drv_gap_cvd,side,regime_cell,confluence_kinds
UNI,added20,session,2026-08-22 15:18,1787374800,2026-08-22 05:00,4.090000,0.083244,0.5886,0,CLOSED,1787403600,2026-08-22 13:00,0,-0.717337,-0.731375,0,37,2.96,-0.0329,-0.056,0,,,,,,SHORT,TREND_UP,2
UNI,added20,swing,2026-08-22 15:18,1787374800,2026-08-22 05:00,4.062000,0.083244,0.9250,0,CLOSED,1787403600,2026-08-22 13:00,0,-0.813440,-0.827382,0,47,2.67,-0.0219,-0.024,0,,,,,,SHORT,TREND_UP,1
VET,added20,pdh_pdl,2026-08-22 15:18,1787374800,2026-08-22 05:00,0.005780,0.000094,1.0441,0,CLOSED,1787403600,2026-08-22 13:00,0,0.401823,0.384228,na,,,,,,,,,,,SHORT,TREND_UP,0
VET,added20,pwh_pwl,2026-08-22 15:18,1787374800,2026-08-22 05:00,0.006138,0.000101,0.3655,0,CLOSED,1787403600,2026-08-22 13:00,0,1.383048,1.365723,na,,,,,,,,,,,SHORT,TREND_UP,3
VET,added20,session,2026-08-22 15:18,1787374800,2026-08-22 05:00,0.005578,0.000083,1.1648,0,CLOSED,1787378400,2026-08-22 06:00,1,-1.000000,-1.032535,na,,,,,,,,,,,SHORT,TREND_UP,0
XRP,core9,pdh_pdl,2026-08-22 15:18,1787374800,2026-08-22 05:00,1.671400,0.048249,0.0477,1,CLOSED,1787403600,2026-08-22 13:00,0,1.012603,1.002705,1,1,4.28,-0.1561,-1.561,0,,,,,,SHORT,TREND_UP,3
XRP,core9,session,2026-08-22 15:18,1787374800,2026-08-22 05:00,1.671400,0.048249,0.0477,1,CLOSED,1787403600,2026-08-22 13:00,0,1.012603,1.002705,1,1,4.28,-0.1561,-1.561,0,,,,,,SHORT,TREND_UP,3
XRP,core9,swing,2026-08-22 15:18,1787378400,2026-08-22 06:00,1.680500,0.067796,0.2862,0,CLOSED,1787407200,2026-08-22 14:00,0,0.963400,0.956318,1,7,4.69,-0.0085,-0.03,0,,,,,,SHORT,TREND_UP,2
LTC,added20,session,2026-08-22 19:05,1787418000,2026-08-22 17:00,52.450000,1.016656,0.1082,1,CLOSED,1787446800,2026-08-23 01:00,0,0.115224,0.100483,1,8,1.11,0.2523,2.332,0,,,,,,SHORT,TREND_UP,
NEAR,added20,session,2026-08-22 19:05,1787418000,2026-08-22 17:00,1.862000,0.057016,0.1052,1,CLOSED,1787446800,2026-08-23 01:00,0,0.140312,0.130981,1,1,37.28,0.0696,0.662,1,,,,,,LONG,TREND_UP,
AAVE,added20,session,2026-08-22 20:05,1787421600,2026-08-22 18:00,126.930000,3.578463,0.0950,1,CLOSED,1787450400,2026-08-23 02:00,0,0.159685,0.149551,1,6,2.24,0.0467,0.467,0,,,,,,SHORT,TREND_UP,0
DOGE,core9,session,2026-08-22 23:05,1787432400,2026-08-22 21:00,0.093920,0.002488,0.5627,0,CLOSED,1787461200,2026-08-23 05:00,0,0.508683,0.497898,0,51,1.25,0.0749,0.133,0,,,,,,SHORT,NEUTRAL,0
UNI,added20,session,2026-08-22 23:05,1787432400,2026-08-22 21:00,4.325000,0.112869,0.4696,0,CLOSED,1787461200,2026-08-23 05:00,0,0.701191,0.690243,0,51,1.08,-0.161,-0.343,0,,,,,,SHORT,NEUTRAL,0
APT,added20,session,2026-08-23 00:05,1787436000,2026-08-22 22:00,0.624000,0.015933,0.1883,1,CLOSED,1787464800,2026-08-23 06:00,0,-0.394520,-0.405710,1,5,4.81,0.3755,1.994,0,,,,,,LONG,NEUTRAL,0
ARB,added20,session,2026-08-23 00:05,1787436000,2026-08-22 22:00,0.096800,0.002345,0.0426,1,CLOSED,1787464800,2026-08-23 06:00,0,-0.085297,-0.097092,1,2,21.8,0.9114,9.114,1,,,,,,LONG,RANGING,
AXS,added20,session,2026-08-23 00:05,1787436000,2026-08-22 22:00,0.980000,0.020253,0.1481,1,CLOSED,1787464800,2026-08-23 06:00,0,-0.437336,-0.451161,0,5,8.17,0.1209,0.816,0,,,,,,LONG,TREND_DOWN,0
BTC,core9,session,2026-08-23 00:05,1787436000,2026-08-22 22:00,76880.000000,531.577830,0.0964,1,CLOSED,1787464800,2026-08-23 06:00,0,-0.420876,-0.462198,0,3,2.0,0.4846,4.846,0,1,0.39,na,-0.000183,na,LONG,RANGING,
DOT,added20,session,2026-08-23 00:05,1787436000,2026-08-22 22:00,0.916000,0.018986,0.4740,0,CLOSED,1787464800,2026-08-23 06:00,0,-0.466499,-0.480283,0,25,1.98,-0.0024,-0.005,0,,,,,,LONG,TREND_DOWN,
ETH,core9,session,2026-08-23 00:05,1787436000,2026-08-22 22:00,2405.620000,25.626855,0.0839,1,CLOSED,1787464800,2026-08-23 06:00,0,-0.174259,-0.201079,1,1,3.69,0.3788,3.788,0,,,,,,LONG,TREND_DOWN,
FIL,added20,session,2026-08-23 00:05,1787436000,2026-08-22 22:00,0.761500,0.016959,0.5896,0,CLOSED,1787464800,2026-08-23 06:00,0,-0.372321,-0.385150,0,30,1.05,0.0373,0.063,0,,,,,,LONG,TREND_DOWN,
ICP,added20,session,2026-08-23 00:05,1787436000,2026-08-22 22:00,2.345000,0.052810,0.5113,0,CLOSED,1787464800,2026-08-23 06:00,0,-0.086564,-0.099251,0,29,2.51,0.2796,0.547,0,,,,,,LONG,TREND_DOWN,0
OP,added20,session,2026-08-23 00:05,1787436000,2026-08-22 22:00,0.107600,0.002756,0.1814,1,CLOSED,1787464800,2026-08-23 06:00,0,-0.186627,-0.197783,0,9,1.69,-0.0471,-0.26,0,,,,,,LONG,RANGING,
SAND,added20,session,2026-08-23 00:05,1787436000,2026-08-22 22:00,0.045450,0.001338,0.3215,0,CLOSED,1787464800,2026-08-23 06:00,0,-0.328959,-0.338668,0,43,1.25,0.1679,0.522,0,,,,,,LONG,TREND_DOWN,0
SOL,core9,session,2026-08-23 00:05,1787436000,2026-08-22 22:00,92.820000,1.572010,0.0573,1,CLOSED,1787464800,2026-08-23 06:00,0,-0.103598,-0.120468,1,3,1.03,0.2758,2.758,0,,,,,,LONG,RANGING,
SUI,added20,session,2026-08-23 00:05,1787436000,2026-08-22 22:00,0.807600,0.024436,0.1637,1,CLOSED,1787464800,2026-08-23 06:00,0,-0.268923,-0.278366,1,6,2.02,0.2669,1.63,0,,,,,,LONG,TREND_DOWN,0
ALGO,added20,session,2026-08-23 01:05,1787439600,2026-08-22 23:00,0.091400,0.001730,0.0578,1,CLOSED,1787468400,2026-08-23 07:00,0,-0.247665,-0.262756,1,2,3.77,-0.6628,-6.628,0,,,,,,LONG,TREND_DOWN,1
AVAX,core9,session,2026-08-23 01:05,1787439600,2026-08-22 23:00,7.428000,0.140202,0.1070,1,CLOSED,1787468400,2026-08-23 07:00,0,-0.112083,-0.127221,1,1,4.2,0.1666,1.557,0,,,,,,LONG,TREND_DOWN,0
LINK,core9,session,2026-08-23 01:05,1787439600,2026-08-22 23:00,11.476000,0.226346,0.0751,1,CLOSED,1787468400,2026-08-23 07:00,0,-0.220901,-0.235387,1,1,2.54,-0.087,-0.87,0,,,,,,LONG,TREND_DOWN,0
BNB,core9,session,2026-08-23 03:05,1787446800,2026-08-23 01:00,700.360000,7.366195,0.1941,1,CLOSED,1787475600,2026-08-23 09:00,0,0.435581,0.408416,0,10,1.29,0.1849,0.953,0,,,,,,SHORT,RANGING,0
HBAR,added20,session,2026-08-23 03:05,1787446800,2026-08-23 01:00,0.078320,0.001396,0.0215,1,CLOSED,1787475600,2026-08-23 09:00,0,0.083928,0.067895,1,3,1.71,0.2065,2.065,0,,,,,,SHORT,RANGING,0
VET,added20,session,2026-08-23 05:05,1787454000,2026-08-23 03:00,0.005550,0.000110,0.1720,1,CLOSED,1787482800,2026-08-23 11:00,0,0.369832,0.355479,na,,,,,,,,,,,LONG,NEUTRAL,0
ATOM,added20,session,2026-08-23 06:05,1787457600,2026-08-23 04:00,1.546000,0.022345,0.3580,0,OPEN,,,,,,0,43,1.73,-0.0612,-0.171,0,,,,,,LONG,,
ETC,added20,session,2026-08-23 06:05,1787457600,2026-08-23 04:00,7.770000,0.163443,0.4895,0,CLOSED,1787486400,2026-08-23 12:00,0,0.017481,0.003898,1,28,2.11,-0.0254,-0.052,0,,,,,,LONG,TREND_DOWN,0
LTC,added20,session,2026-08-23 06:05,1787457600,2026-08-23 04:00,51.280000,0.849811,0.2353,1,CLOSED,1787486400,2026-08-23 12:00,0,0.423624,0.406383,0,36,0.73,0.0698,0.297,0,,,,,,LONG,RANGING,0
VET,added20,pdh_pdl,2026-08-23 06:05,1787457600,2026-08-23 04:00,0.005467,0.000112,0.1703,1,CLOSED,1787486400,2026-08-23 12:00,0,0.788645,0.774647,na,,,,,,,,,,,LONG,NEUTRAL,1
ADA,core9,session,2026-08-23 07:05,1787461200,2026-08-23 05:00,0.217300,0.005706,0.4031,0,OPEN,,,,,,0,13,2.92,0.2301,0.571,0,,,,,,LONG,,
AXS,added20,pdh_pdl,2026-08-23 07:05,1787461200,2026-08-23 05:00,0.948000,0.019235,0.4159,0,CLOSED,1787490000,2026-08-23 13:00,0,0.876374,0.862293,0,13,4.99,-0.052,-0.125,0,,,,,,LONG,TREND_DOWN,2
AXS,added20,swing,2026-08-23 07:05,1787461200,2026-08-23 05:00,0.948000,0.019235,0.4159,0,CLOSED,1787490000,2026-08-23 13:00,0,0.876374,0.862293,0,13,4.99,-0.052,-0.125,0,,,,,,LONG,TREND_DOWN,2
BNB,core9,pdh_pdl,2026-08-23 07:05,1787461200,2026-08-23 05:00,681.800000,7.169721,0.1074,1,CLOSED,1787490000,2026-08-23 13:00,0,0.657527,0.630357,1,3,10.73,0.2266,2.11,1,,,,,,LONG,RANGING,1
BTC,core9,pdh_pdl,2026-08-23 07:05,1787461200,2026-08-23 05:00,76500.000000,449.621100,0.0511,1,CLOSED,1787490000,2026-08-23 13:00,0,0.627589,0.578976,0,1,13.95,0.1457,1.457,1,1,1.26,na,0.000632,na,LONG,RANGING,2
BTC,core9,swing,2026-08-23 07:05,1787461200,2026-08-23 05:00,76500.000000,449.621100,0.0511,1,CLOSED,1787490000,2026-08-23 13:00,0,0.627589,0.578976,0,1,13.95,0.1457,1.457,1,1,1.26,na,0.000632,na,LONG,RANGING,2
ETH,core9,pdh_pdl,2026-08-23 07:05,1787461200,2026-08-23 05:00,2385.000000,23.559546,0.5446,0,CLOSED,1787490000,2026-08-23 13:00,0,0.906518,0.877594,0,10,7.05,0.1427,0.262,0,,,,,,LONG,TREND_DOWN,2
ETH,core9,swing,2026-08-23 07:05,1787461200,2026-08-23 05:00,2385.000000,23.559546,0.5446,0,CLOSED,1787490000,2026-08-23 13:00,0,0.906518,0.877594,0,10,7.05,0.1427,0.262,0,,,,,,LONG,TREND_DOWN,2
TRX,added20,session,2026-08-23 07:05,1787461200,2026-08-23 05:00,0.342800,0.001021,0.3919,0,CLOSED,1787490000,2026-08-23 13:00,0,0.391942,0.295972,1,46,1.63,-0.4788,-1.222,0,,,,,,LONG,RANGING,0
AAVE,added20,session,2026-08-23 08:05,1787464800,2026-08-23 06:00,121.000000,3.083693,0.0422,1,CLOSED,1787493600,2026-08-23 14:00,0,1.482453,1.471242,1,2,5.49,0.0109,0.109,0,,,,,,LONG,RANGING,0
APT,added20,pdh_pdl,2026-08-23 08:05,1787464800,2026-08-23 06:00,0.597000,0.014804,0.0675,1,CLOSED,1787493600,2026-08-23 14:00,0,1.042180,1.030658,1,1,7.8,0.2774,2.774,0,,,,,,LONG,TREND_DOWN,2
APT,added20,swing,2026-08-23 08:05,1787464800,2026-08-23 06:00,0.597000,0.014804,0.0675,1,CLOSED,1787493600,2026-08-23 14:00,0,1.042180,1.030658,1,1,7.8,0.2774,2.774,0,,,,,,LONG,TREND_DOWN,2
UNI,added20,session,2026-08-23 08:05,1787464800,2026-08-23 06:00,4.037000,0.107334,0.2329,1,CLOSED,1787493600,2026-08-23 14:00,0,1.245772,1.235026,1,5,2.76,0.2372,1.018,0,,,,,,LONG,RANGING,0
NEAR,added20,session,2026-08-23 09:05,1787468400,2026-08-23 07:00,1.856000,0.049605,0.6854,0,CLOSED,1787497200,2026-08-23 15:00,0,0.547182,0.536491,0,52,1.93,0.1866,0.272,0,,,,,,LONG,TREND_DOWN,1
NEAR,added20,swing,2026-08-23 09:05,1787468400,2026-08-23 07:00,1.856000,0.049605,0.6854,0,CLOSED,1787497200,2026-08-23 15:00,0,0.547182,0.536491,0,52,1.93,0.1866,0.272,0,,,,,,LONG,TREND_DOWN,1
DOT,added20,pdh_pdl,2026-08-23 10:05,1787472000,2026-08-23 08:00,0.899000,0.017580,0.6826,0,CLOSED,1787500800,2026-08-23 16:00,0,0.438810,0.424200,0,36,2.82,0.3428,0.502,0,,,,,,LONG,TREND_DOWN,2
DOT,added20,session,2026-08-23 10:05,1787472000,2026-08-23 08:00,0.899000,0.017580,0.6826,0,CLOSED,1787500800,2026-08-23 16:00,0,0.438810,0.424200,0,36,2.82,0.3428,0.502,0,,,,,,LONG,TREND_DOWN,2
DOT,added20,swing,2026-08-23 10:05,1787472000,2026-08-23 08:00,0.899000,0.017580,0.6826,0,CLOSED,1787500800,2026-08-23 16:00,0,0.438810,0.424200,0,36,2.82,0.3428,0.502,0,,,,,,LONG,TREND_DOWN,2
LINK,core9,session,2026-08-23 10:05,1787472000,2026-08-23 08:00,11.350000,0.200465,0.4589,0,CLOSED,1787500800,2026-08-23 16:00,0,0.226616,0.210439,0,11,7.2,0.2734,0.596,0,,,,,,LONG,TREND_DOWN,0
ALGO,added20,pdh_pdl,2026-08-23 11:05,1787475600,2026-08-23 09:00,0.091300,0.001686,0.8305,0,CLOSED,1787504400,2026-08-23 17:00,0,0.355917,0.340444,0,53,4.56,0.3659,0.441,0,,,,,,LONG,NEUTRAL,2
ALGO,added20,session,2026-08-23 11:05,1787475600,2026-08-23 09:00,0.091300,0.001686,0.8305,0,CLOSED,1787504400,2026-08-23 17:00,0,0.355917,0.340444,0,53,4.56,0.3659,0.441,0,,,,,,LONG,NEUTRAL,2
ALGO,added20,swing,2026-08-23 11:05,1787475600,2026-08-23 09:00,0.091300,0.001686,0.8305,0,CLOSED,1787504400,2026-08-23 17:00,0,0.355917,0.340444,0,53,4.56,0.3659,0.441,0,,,,,,LONG,NEUTRAL,2
ATOM,added20,session,2026-08-23 11:05,1787475600,2026-08-23 09:00,1.563000,0.022910,0.5238,0,CLOSED,1787504400,2026-08-23 17:00,0,0.561203,0.541710,0,44,4.41,-0.261,-0.498,0,,,,,,LONG,NEUTRAL,0
ICP,added20,session,2026-08-23 11:05,1787475600,2026-08-23 09:00,2.421000,0.052012,0.0577,1,CLOSED,1787504400,2026-08-23 17:00,0,0.016480,0.003181,1,3,10.47,-0.0886,-0.886,0,,,,,,SHORT,TREND_DOWN,0
ADA,core9,session,2026-08-23 12:05,1787479200,2026-08-23 10:00,0.221100,0.005691,0.5798,0,CLOSED,1787508000,2026-08-23 18:00,0,0.200807,0.189707,0,32,2.42,-0.0086,-0.015,0,,,,,,LONG,NEUTRAL,0
INJ,added20,session,2026-08-23 13:05,1787482800,2026-08-23 11:00,5.000000,0.099146,0.5547,0,CLOSED,1787500800,2026-08-23 16:00,1,-1.000000,-1.024495,0,22,5.24,0.0752,0.136,0,,,,,,SHORT,RANGING,0
AAVE,added20,pdh_pdl,2026-08-23 14:05,1787486400,2026-08-23 12:00,129.310000,3.048983,0.0262,1,CLOSED,1787490000,2026-08-23 13:00,1,-1.000000,-1.020600,1,1,17.93,0.638,6.38,1,,,,,,SHORT,RANGING,2
AAVE,added20,swing,2026-08-23 14:05,1787486400,2026-08-23 12:00,129.310000,3.048983,0.0262,1,CLOSED,1787490000,2026-08-23 13:00,1,-1.000000,-1.020600,1,1,17.93,0.638,6.38,1,,,,,,SHORT,RANGING,2
APT,added20,session,2026-08-23 14:05,1787486400,2026-08-23 12:00,0.641000,0.013649,0.0733,1,CLOSED,1787515200,2026-08-23 20:00,0,0.062799,0.049381,1,1,115.23,-0.1295,-1.295,1,,,,,,SHORT,NEUTRAL,0
ARB,added20,session,2026-08-23 14:05,1787486400,2026-08-23 12:00,0.100500,0.001863,0.0537,1,CLOSED,1787515200,2026-08-23 20:00,0,-0.260723,-0.276136,1,2,4.42,0.2882,2.882,0,,,,,,SHORT,RANGING,0
ETH,core9,session,2026-08-23 14:05,1787486400,2026-08-23 12:00,2435.530000,22.654101,0.1227,1,CLOSED,1787515200,2026-08-23 20:00,0,-0.188550,-0.219267,1,6,3.21,0.2091,1.704,0,,,,,,SHORT,NEUTRAL,0
OP,added20,session,2026-08-23 14:05,1787486400,2026-08-23 12:00,0.111200,0.002241,0.0446,1,CLOSED,1787515200,2026-08-23 20:00,0,-0.242207,-0.256383,1,2,11.32,-0.6448,-6.448,0,,,,,,SHORT,RANGING,0
UNI,added20,swing,2026-08-23 15:05,1787490000,2026-08-23 13:00,4.378000,0.100400,0.2191,1,CLOSED,1787518800,2026-08-23 21:00,0,-0.779739,-0.792198,1,3,11.94,0.1479,0.675,1,,,,,,SHORT,RANGING,1
VET,added20,session,2026-08-23 15:05,1787490000,2026-08-23 13:00,0.005790,0.000101,0.2384,1,CLOSED,1787518800,2026-08-23 21:00,0,-0.036892,-0.053323,na,,,,,,,,,,,SHORT,NEUTRAL,0
AAVE,added20,pdh_pdl,2026-08-23 16:05,1787493600,2026-08-23 14:00,138.610000,3.659174,0.7789,0,CLOSED,1787522400,2026-08-23 22:00,0,-0.246738,-0.257561,0,42,9.05,0.0325,0.042,1,,,,,,SHORT,TREND_UP,1
ATOM,added20,swing,2026-08-23 16:05,1787493600,2026-08-23 14:00,1.606000,0.019603,0.4591,0,CLOSED,1787522400,2026-08-23 22:00,0,0.014575,-0.008832,0,17,6.5,-0.205,-0.447,0,,,,,,SHORT,RANGING,1
AVAX,core9,session,2026-08-23 16:05,1787493600,2026-08-23 14:00,7.584000,0.102293,0.4204,0,CLOSED,1787522400,2026-08-23 22:00,0,-0.114517,-0.135700,0,30,4.56,0.1658,0.394,0,,,,,,SHORT,NEUTRAL,0
AXS,added20,session,2026-08-23 16:05,1787493600,2026-08-23 14:00,1.012000,0.016783,0.0596,1,CLOSED,1787522400,2026-08-23 22:00,0,0.017024,-0.000204,1,1,21.86,0.2117,2.117,0,,,,,,SHORT,TREND_DOWN,0
BTC,core9,session,2026-08-23 16:05,1787493600,2026-08-23 14:00,77669.280000,487.545582,0.1980,1,CLOSED,1787522400,2026-08-23 22:00,0,0.041256,-0.004260,1,2,11.65,0.1589,0.803,1,0,2.61,na,-0.000562,na,SHORT,RANGING,0
ETH,core9,swing,2026-08-23 16:05,1787493600,2026-08-23 14:00,2444.710000,24.572822,1.6014,0,CLOSED,1787522400,2026-08-23 22:00,0,-0.120226,-0.148651,0,43,6.4,0.216,0.135,0,,,,,,SHORT,NEUTRAL,1
FIL,added20,session,2026-08-23 16:05,1787493600,2026-08-23 14:00,0.772500,0.013068,0.4974,0,CLOSED,1787522400,2026-08-23 22:00,0,-0.085269,-0.102158,0,34,2.97,-0.1548,-0.311,0,,,,,,SHORT,TREND_DOWN,0
HBAR,added20,session,2026-08-23 16:05,1787493600,2026-08-23 14:00,0.078350,0.001203,0.5488,0,CLOSED,1787522400,2026-08-23 22:00,0,-0.529791,-0.548405,0,45,3.44,0.0261,0.048,0,,,,,,SHORT,RANGING,0
LTC,added20,session,2026-08-23 16:05,1787493600,2026-08-23 14:00,52.920000,0.725139,0.2344,1,CLOSED,1787522400,2026-08-23 22:00,0,0.224587,0.203736,0,10,2.68,-0.1522,-0.649,0,,,,,,SHORT,RANGING,0
OP,added20,swing,2026-08-23 16:05,1787493600,2026-08-23 14:00,0.112500,0.002228,0.4487,0,CLOSED,1787522400,2026-08-23 22:00,0,-0.064106,-0.078530,0,42,3.62,0.042,0.094,0,,,,,,SHORT,RANGING,1
SUI,added20,session,2026-08-23 16:05,1787493600,2026-08-23 14:00,0.833100,0.018184,0.2585,0,CLOSED,1787522400,2026-08-23 22:00,0,-0.265536,-0.278626,1,2,11.0,0.54,2.089,0,,,,,,SHORT,RANGING,0
UNI,added20,pdh_pdl,2026-08-23 16:05,1787493600,2026-08-23 14:00,4.588000,0.114443,0.6641,0,CLOSED,1787522400,2026-08-23 22:00,0,0.072401,0.060946,0,27,11.55,0.0968,0.146,0,,,,,,SHORT,NEUTRAL,3
UNI,added20,pwh_pwl,2026-08-23 16:05,1787493600,2026-08-23 14:00,4.588000,0.114443,0.6641,0,CLOSED,1787522400,2026-08-23 22:00,0,0.072401,0.060946,0,27,11.55,0.0968,0.146,0,,,,,,SHORT,NEUTRAL,3
XRP,core9,session,2026-08-23 16:05,1787493600,2026-08-23 14:00,1.519600,0.035433,0.1524,1,CLOSED,1787522400,2026-08-23 22:00,0,0.020965,0.008712,0,14,2.75,0.0724,0.475,0,,,,,,SHORT,RANGING,1
XRP,core9,swing,2026-08-23 16:05,1787493600,2026-08-23 14:00,1.519600,0.035433,0.1524,1,CLOSED,1787522400,2026-08-23 22:00,0,0.020965,0.008712,0,14,2.75,0.0724,0.475,0,,,,,,SHORT,RANGING,1
DOGE,core9,session,2026-08-23 17:05,1787497200,2026-08-23 15:00,0.094340,0.001934,0.1034,1,CLOSED,1787526000,2026-08-23 23:00,0,0.135919,0.121981,1,16,1.86,0.2234,2.161,0,,,,,,SHORT,RANGING,0
SAND,added20,session,2026-08-23 17:05,1787497200,2026-08-23 15:00,0.045930,0.000948,0.5484,0,CLOSED,1787526000,2026-08-23 23:00,0,0.003013,-0.010825,1,32,5.72,-0.164,-0.299,0,,,,,,SHORT,NEUTRAL,0
INJ,added20,pdh_pdl,2026-08-23 19:05,1787504400,2026-08-23 17:00,5.350000,0.110017,0.0182,1,CLOSED,1787533200,2026-08-24 01:00,0,0.015582,0.001688,1,1,109.5,0.5221,5.221,1,,,,,,SHORT,NEUTRAL,2
INJ,added20,session,2026-08-23 19:05,1787504400,2026-08-23 17:00,5.350000,0.110017,0.0182,1,CLOSED,1787533200,2026-08-24 01:00,0,0.015582,0.001688,1,1,109.5,0.5221,5.221,1,,,,,,SHORT,NEUTRAL,2
INJ,added20,swing,2026-08-23 19:05,1787504400,2026-08-23 17:00,5.350000,0.110017,0.0182,1,CLOSED,1787533200,2026-08-24 01:00,0,0.015582,0.001688,1,1,109.5,0.5221,5.221,1,,,,,,SHORT,NEUTRAL,2
ATOM,added20,session,2026-08-23 20:05,1787508000,2026-08-23 18:00,1.616000,0.019233,0.2080,1,CLOSED,1787536800,2026-08-24 02:00,0,0.713073,0.689066,1,7,8.85,0.4543,2.184,0,,,,,,SHORT,RANGING,0
BNB,core9,session,2026-08-23 20:05,1787508000,2026-08-23 18:00,700.000000,5.931833,0.0320,1,CLOSED,1787536800,2026-08-24 02:00,0,-0.005780,-0.039496,1,2,9.21,0.8269,8.269,1,,,,,,SHORT,RANGING,0
NEAR,added20,session,2026-08-23 23:05,1787518800,2026-08-23 21:00,1.997000,0.042699,0.1639,1,CLOSED,1787547600,2026-08-24 05:00,0,-0.006691,-0.020054,0,4,4.18,0.2225,1.358,0,,,,,,SHORT,NEUTRAL,0
AAVE,added20,session,2026-08-24 00:05,1787522400,2026-08-23 22:00,143.580000,3.604184,0.4190,0,CLOSED,1787551200,2026-08-24 06:00,0,0.136349,0.124967,0,31,4.51,0.138,0.329,0,,,,,,SHORT,TREND_UP,0
ALGO,added20,session,2026-08-24 00:05,1787522400,2026-08-23 22:00,0.094500,0.001259,0.0795,1,CLOSED,1787551200,2026-08-24 06:00,0,0.499452,0.477998,1,3,7.71,0.0521,0.521,0,,,,,,SHORT,RANGING,0
BNB,core9,swing,2026-08-24 00:05,1787522400,2026-08-23 22:00,701.790000,5.467918,1.0022,0,CLOSED,1787551200,2026-08-24 06:00,0,0.106073,0.069403,0,58,1.93,0.2018,0.201,0,,,,,,SHORT,RANGING,1
ETC,added20,session,2026-08-24 00:05,1787522400,2026-08-23 22:00,8.030000,0.126844,0.0788,1,CLOSED,1787551200,2026-08-24 06:00,0,0.765847,0.747759,1,1,27.22,0.2252,2.252,0,,,,,,SHORT,RANGING,1
ETC,added20,swing,2026-08-24 00:05,1787522400,2026-08-23 22:00,8.030000,0.126844,0.0788,1,CLOSED,1787551200,2026-08-24 06:00,0,0.765847,0.747759,1,1,27.22,0.2252,2.252,0,,,,,,SHORT,RANGING,1
ETH,core9,session,2026-08-24 00:05,1787522400,2026-08-23 22:00,2484.060000,25.781084,0.0217,1,CLOSED,1787551200,2026-08-24 06:00,0,0.305429,0.277900,1,1,6.21,-0.3486,-3.486,0,,,,,,SHORT,RANGING,0
LINK,core9,session,2026-08-24 00:05,1787522400,2026-08-23 22:00,11.650000,0.172228,0.4877,0,CLOSED,1787551200,2026-08-24 06:00,0,0.150963,0.131636,1,28,3.26,-0.1271,-0.261,0,,,,,,SHORT,NEUTRAL,0
SOL,core9,session,2026-08-24 00:05,1787522400,2026-08-23 22:00,95.900000,1.171621,0.2987,0,CLOSED,1787551200,2026-08-24 06:00,0,0.326776,0.303389,1,20,2.18,0.2679,0.897,0,,,,,,SHORT,RANGING,0
TRX,added20,session,2026-08-24 00:05,1787522400,2026-08-23 22:00,0.344300,0.000744,0.2689,0,CLOSED,1787551200,2026-08-24 06:00,0,0.000000,-0.132280,1,9,9.33,0.3937,1.464,0,,,,,,SHORT,RANGING,0
UNI,added20,session,2026-08-24 00:05,1787522400,2026-08-23 22:00,4.694000,0.112021,0.0536,1,CLOSED,1787551200,2026-08-24 06:00,0,0.668242,0.656270,1,2,22.96,0.2452,2.452,1,,,,,,SHORT,TREND_UP,0
VET,added20,session,2026-08-24 00:05,1787522400,2026-08-23 22:00,0.005859,0.000092,0.1087,1,CLOSED,1787551200,2026-08-24 06:00,0,0.571711,0.553506,1,1,81.04,0.6278,5.776,0,,,,,,SHORT,RANGING,0
APT,added20,session,2026-08-24 03:05,1787533200,2026-08-24 01:00,0.630000,0.012428,0.7242,0,CLOSED,1787562000,2026-08-24 09:00,0,-0.367842,-0.382325,0,29,1.3,-0.4293,-0.593,0,,,,,,LONG,NEUTRAL,0
LTC,added20,session,2026-08-24 03:05,1787533200,2026-08-24 01:00,51.660000,0.617902,0.0647,1,CLOSED,1787562000,2026-08-24 09:00,0,0.698215,0.674328,1,3,3.18,0.1064,1.064,0,,,,,,LONG,RANGING,0
NEAR,added20,pdh_pdl,2026-08-24 03:05,1787533200,2026-08-24 01:00,2.040000,0.044024,0.7950,0,CLOSED,1787562000,2026-08-24 09:00,0,0.382906,0.369667,0,36,5.67,-0.1,-0.126,0,,,,,,SHORT,NEUTRAL,
OP,added20,session,2026-08-24 03:05,1787533200,2026-08-24 01:00,0.109400,0.002240,1.0267,0,CLOSED,1787562000,2026-08-24 09:00,0,-0.076524,-0.090477,1,1,182.34,0.4003,0.39,1,,,,,,LONG,RANGING,0
ADA,core9,session,2026-08-24 04:05,1787536800,2026-08-24 02:00,0.220800,0.004332,0.6001,0,CLOSED,1787565600,2026-08-24 10:00,0,-0.131898,-0.146460,0,24,2.83,0.0162,0.027,0,,,,,,LONG,RANGING,0
ARB,added20,session,2026-08-24 04:05,1787536800,2026-08-24 02:00,0.099300,0.001767,0.4527,0,CLOSED,1787565600,2026-08-24 10:00,0,-0.177837,-0.193891,0,18,2.66,0.1853,0.409,0,,,,,,LONG,RANGING,0
