ts_ms,l_upd_us,l_bid,l_ask,l_bid_sz,l_ask_sz,l_cum_bid_1bps,l_cum_bid_5bps,l_cum_bid_10bps,l_cum_ask_1bps,l_cum_ask_5bps,l_cum_ask_10bps,b_bid,b_ask,b_bid_sz,b_ask_sz
1788590085996,1788590085809181,79616.0,79616.1,0.0002,0.01324,21121.3,3336392.96,8065147.89,411881.61,3494321.31,8242498.81,79640.08,79640.09,0.5504,10.94691
1788590086258,1788590086137602,79616.0,79616.1,0.0002,0.01324,21121.3,3336392.96,8065147.89,475284.44,3557724.14,8305901.64,79640.08,79640.09,0.55061,10.94691
1788590086501,1788590086456264,79609.4,79611.4,0.00021,0.00879,35486.9,2784032.67,7132979.05,539404.51,2827533.28,8224075.04,79635.46,79635.47,0.25236,7.32239
1788590086746,1788590086706161,79607.8,79610.2,0.0232,0.01144,215335.4,3484237.74,8856686.39,398783.2,2558865.91,8022235.71,79635.46,79635.47,0.07288,7.31774
1788590087003,1788590086948906,79605.2,79610.1,0.06718,0.01217,276240.6,3443711.21,9388338.64,428722.5,2634653.19,8071022.0,79635.46,79635.47,0.25485,7.23749
1788590087248,1788590087204155,79606.6,79610.1,0.04006,0.01217,266577.48,3507902.93,8830201.07,467203.47,2583702.0,8020042.27,79635.46,79635.47,0.25478,7.23749
1788590087508,1788590087380198,79606.6,79610.1,0.04006,0.01213,267373.54,3509700.6,8831998.74,459318.62,2575817.16,8012157.43,79635.46,79635.47,0.25235,7.23538
1788590087754,1788590087708363,79606.6,79610.1,0.04006,0.01213,268715.51,3479006.79,8801304.93,383986.31,2625825.56,8062165.84,79635.46,79635.47,0.25235,7.31146
1788590087997,1788590087957546,79606.6,79609.7,0.04006,0.6309,245320.62,3434138.23,8756436.37,533874.25,2758768.65,8194514.23,79635.46,79635.47,0.07069,7.32963
1788590088258,1788590088205172,79608.3,79608.4,0.0002,0.01317,201394.23,3178286.91,7191958.82,494659.48,2724136.82,8172144.63,79635.46,79635.47,0.07069,7.32973
1788590088502,1788590088437047,79608.3,79608.4,0.0002,0.72547,212063.24,3205960.12,7219632.03,491420.59,2720648.72,8168656.53,79635.46,79635.47,0.07195,7.32973
1788590088746,1788590088700203,79608.3,79608.4,0.0002,0.72547,212063.24,3242695.75,7256367.66,536515.38,2765741.52,8213749.32,79635.46,79635.47,0.07174,7.32961
1788590089006,1788590088880517,79608.3,79608.4,0.0002,0.72547,212063.24,3242695.75,7256367.66,536505.03,2780735.77,8228743.57,79635.46,79635.47,0.07136,8.21329
1788590089252,1788590089127445,79608.3,79608.4,0.0002,0.72547,212063.24,3242695.75,7256367.66,535708.91,2779939.65,8227947.45,79635.46,79635.47,0.07136,8.21329
1788590089500,1788590089288173,79608.3,79608.4,0.0002,0.72547,212063.24,3248166.53,7261838.44,535708.91,2785343.58,8233351.38,79635.46,79635.47,0.07136,8.21329
1788590089746,1788590089686797,79608.3,79608.4,0.0002,0.46442,169469.04,2715150.95,7071025.81,452561.4,2626597.53,7719622.88,79632.0,79632.01,0.20674,6.98402
1788590090005,1788590089952362,79601.5,79606.2,0.28304,0.00879,456340.95,3297928.29,9346761.88,467135.92,2619144.77,7465699.68,79632.0,79632.01,0.20369,6.99363
1788590090249,1788590090206106,79606.0,79606.1,0.0002,0.119,24850.2,3176899.81,8832205.97,604801.15,2760436.9,7363727.53,79630.0,79630.01,0.43827,8.48512
1788590090492,1788590090435865,79606.0,79606.1,0.0002,0.61617,6463.45,3196162.15,8851468.31,636487.48,2898405.51,7714302.21,79630.0,79630.01,0.02575,8.48505
1788590090751,1788590090708839,79606.0,79606.1,0.0002,0.71517,6463.45,3211163.96,8866470.13,644368.81,3062520.71,7878417.41,79630.0,79630.01,0.02832,8.48747
1788590090995,1788590090945954,79606.0,79606.1,0.0002,0.71517,6463.45,3212167.11,8867473.28,658062.18,3044367.08,7860263.78,79630.0,79630.01,0.02838,8.48615
1788590091256,1788590091139099,79606.0,79606.1,0.0002,0.71516,6463.45,3298431.21,8874172.77,671754.31,3096597.18,7912493.88,79630.0,79630.01,0.03188,9.37032
1788590091499,1788590091440103,79606.0,79606.1,0.0002,0.71512,6463.45,3298431.21,8874172.77,671751.12,3134813.76,7950710.46,79630.0,79630.01,0.03188,9.37032
1788590091743,1788590091478961,79606.0,79606.1,0.0002,0.71512,7671.76,3298483.77,8874225.33,671751.12,3134813.76,7950710.46,79630.0,79630.01,0.03186,9.38839
1788590092003,1788590091954636,79606.0,79606.1,0.0002,0.71512,7671.76,3294051.69,8869793.25,671751.12,3134813.76,7950710.46,79630.0,79630.01,0.03312,9.38566
1788590092247,1788590092139628,79606.0,79606.1,0.0002,0.71508,9263.73,3344192.63,8919934.19,670951.85,3139476.45,7955373.16,79630.0,79630.01,0.02691,9.38566
1788590092508,1788590092412176,79606.0,79606.2,0.0002,0.00321,11558.58,3314985.07,8890726.63,557968.69,3026493.29,7842390.0,79630.0,79630.01,0.42479,8.89292
1788590092751,1788590092684891,79606.5,79606.7,0.0002,0.0021,10301.72,3179154.13,8745284.89,579654.39,3033174.06,7861023.66,79630.0,79630.01,0.42451,8.89274
1788590092995,1788590092808614,79606.5,79606.7,0.0002,0.0021,10301.72,3183054.36,8749185.12,579654.4,3033174.06,7861023.66,79630.0,79630.01,0.42451,8.89274
1788590093253,1788590093199309,79606.5,79606.7,0.0002,0.0021,10301.72,3183044.82,8749175.58,580450.73,3033924.9,7861774.5,79630.0,79630.01,0.42319,8.89139
1788590093497,1788590093442335,79606.5,79606.7,0.0002,0.00206,10301.72,3186945.06,8753075.82,579651.43,3033123.55,7860973.16,79630.0,79630.01,0.42319,8.89139
1788590093756,1788590093570017,79606.5,79606.7,0.0002,0.00206,10301.72,3155109.82,8721240.58,579651.43,3033123.55,7860973.16,79630.0,79630.01,0.47607,8.89118
1788590094005,1788590093956981,79606.5,79606.7,0.0002,0.00206,26968.56,3199712.38,8765843.14,579651.44,3033123.56,7860973.16,79630.0,79630.01,0.47614,8.89191
1788590094247,1788590093960120,79606.5,79606.7,0.0002,0.00206,26968.56,3195812.14,8761942.9,579651.44,3033123.56,7860973.16,79630.0,79630.01,0.47614,8.89191
1788590094508,1788590094375976,79606.5,79606.7,0.0002,0.00206,26968.56,3195812.14,8761942.9,579651.44,3033123.56,7860973.17,79630.0,79630.01,0.47614,8.89191
1788590094751,1788590094375976,79606.5,79606.7,0.0002,0.00206,26968.56,3195812.14,8761942.9,579651.44,3033123.56,7860973.17,79630.0,79630.01,0.63609,8.89275
1788590095006,1788590094919439,79606.5,79606.7,0.0002,0.00206,10301.72,3179145.47,8745276.22,579651.44,3033123.56,7860973.17,79630.0,79630.01,0.61706,8.89275
1788590095253,1788590095071399,79606.5,79606.6,0.0002,0.74833,25876.26,3194720.0,8760850.76,693360.78,3146878.28,7974727.88,79630.0,79630.01,0.63459,8.89275
1788590095497,1788590095457833,79606.4,79606.7,0.0002,0.00206,25855.56,3194699.3,8760830.06,579605.55,2887703.37,7715552.98,79630.0,79630.01,0.63609,8.89275
1788590095756,1788590095708965,79607.2,79607.3,0.0002,0.00159,5448.65,3180545.72,8717261.68,523615.94,2958547.25,7659035.79,79630.0,79630.01,0.63609,8.89275
1788590096000,1788590095928041,79607.2,79607.3,0.0002,0.00155,5496.41,3181594.01,8718309.97,577900.37,3220512.79,7921001.32,79630.0,79630.01,0.63581,8.89266
1788590096245,1788590096207023,79607.1,79607.2,0.0002,0.119,3001.72,3185606.21,8722322.17,644720.18,3287332.59,7987821.13,79630.0,79630.01,0.63588,8.89266
1788590096506,1788590096451795,79600.0,79607.1,0.30724,0.62322,515698.81,3835135.14,9494253.51,709062.57,3337239.0,8037727.54,79630.0,79630.01,0.63588,8.89266
1788590096753,1788590096657694,79601.1,79606.7,0.17999,0.00879,282129.73,3626509.06,9476447.65,683227.5,3152005.58,7979833.67,79630.0,79630.01,0.58265,8.89266
1788590096998,1788590096938660,79601.1,79606.7,0.17999,0.00879,282129.73,3626509.58,9476448.17,683227.5,3134271.59,7962099.68,79630.0,79630.01,0.58258,8.89134
1788590097259,1788590097207256,79601.4,79607.0,0.12924,0.66617,281710.52,3628776.65,9478715.24,633729.27,3276018.31,7944402.67,79630.0,79630.01,0.58258,8.89134
1788590097500,1788590097455055,79601.8,79607.3,0.02918,0.6536,280521.43,3595583.05,9477575.5,633308.57,3275597.61,7976086.15,79630.0,79630.01,0.58258,8.89134
1788590097756,1788590097704693,79602.5,79607.2,0.04006,0.7028,262697.89,3599354.06,9480153.67,690052.62,3332341.66,8032830.2,79630.0,79630.01,0.58258,8.82053
1788590098002,1788590097884395,79602.5,79607.2,0.04006,0.7028,262697.89,3564910.75,9445710.37,684745.58,3327034.62,8027523.16,79630.0,79630.01,0.58258,8.82035
1788590098249,1788590098175340,79602.5,79607.2,0.04006,0.70276,262697.89,3596747.2,9477546.81,683946.29,3326235.17,8026723.71,79630.0,79630.01,0.58258,8.82035
1788590098495,1788590098371695,79602.5,79607.2,0.04006,0.70276,262697.89,3599435.84,9480235.45,689386.86,3331675.75,8032164.28,79630.0,79630.01,0.58265,8.82035
1788590098754,1788590098703501,79608.0,79608.1,0.0002,0.00751,17022.7,3199097.65,7462811.27,573315.23,3283788.43,7870707.72,79630.0,79630.01,0.58272,8.81862
1788590099000,1788590098956290,79607.6,79608.9,0.0002,0.00062,38758.38,3184715.95,8721431.91,418147.47,3064050.51,8123402.89,79630.0,79630.01,0.58334,8.81862
1788590099243,1788590099099450,79608.8,79608.9,0.0002,0.0069,15550.31,3200180.92,7432854.15,467910.42,3114813.62,8174166.0,79630.0,79630.01,0.58195,8.81862
1788590099504,1788590099437068,79608.5,79608.9,0.00018,0.0069,12691.75,3197322.36,7429995.59,467865.02,3115768.29,8175120.66,79630.0,79630.01,0.70114,8.81862
1788590099749,1788590099661409,79607.6,79608.9,0.00014,0.0069,38418.47,3198928.3,8735644.26,478343.51,3140804.39,8200156.76,79630.0,79630.01,0.70128,8.81476
1788590099995,1788590099942856,79607.6,79607.7,0.00014,0.60377,38349.15,3197858.46,8734574.42,646645.25,3390377.4,7982783.62,79630.0,79630.01,0.70128,8.81469
1788590100257,1788590100198297,79607.6,79607.7,0.00014,0.00054,37207.69,3197717.52,8734433.48,542914.71,3286646.86,7879053.08,79630.0,79630.01,0.70128,8.81469
1788590100502,1788590100421854,79607.6,79607.7,0.00014,0.00054,37207.69,3197717.52,8734433.48,542914.97,3286647.13,7879053.34,79630.0,79630.01,0.70128,8.81469
1788590100746,1788590100699235,79607.6,79607.7,0.00013,0.00053,37206.89,3197716.72,8734432.68,574096.29,3317828.44,7910234.66,79630.0,79630.01,0.70028,8.81588
1788590101006,1788590100926789,79607.5,79607.6,0.0002,0.00053,39130.9,3199621.63,8736337.59,537861.59,3284257.69,7876663.91,79630.0,79630.01,0.7003,8.80333
1788590101253,1788590101205361,79607.5,79607.6,0.02668,0.00053,203503.74,3352910.99,8662548.77,53272.87,2293240.15,6885646.37,79630.0,79630.01,3.30549,3.02753
1788590101497,1788590101455691,79607.5,79607.6,0.38374,0.00053,320550.64,3356562.01,8666199.79,73.24,2104888.21,6724344.65,79630.0,79630.01,3.34262,1.25486
1788590101759,1788590101655209,79615.5,79615.7,0.0002,0.2371,215819.82,2734815.45,7144060.58,487062.56,2886824.27,7387090.37,79630.0,79630.01,3.34262,1.25423
1788590102000,1788590101958906,79615.5,79615.7,0.0002,0.2371,229522.99,2777211.7,7186456.84,541450.74,2941220.66,7441478.66,79630.0,79630.01,3.34262,1.2543
1788590102247,1788590102208375,79611.1,79615.7,0.03882,0.2371,266314.2,3315198.94,7458615.45,541462.4,2990865.8,7491103.05,79630.0,79630.01,3.33635,1.25064
1788590102506,1788590102422036,79611.1,79615.7,0.01882,0.2371,273572.97,3349680.61,7493097.12,553472.58,2974992.69,7475229.94,79630.0,79630.01,3.33635,1.25064
1788590102749,1788590102689125,79611.1,79615.7,0.01882,0.2346,273573.0,3372209.85,7515626.36,553263.19,3000113.8,7500351.05,79630.0,79630.01,3.33635,1.25064
1788590103007,1788590102943042,79615.2,79615.6,0.0002,0.1253,237373.33,2899059.46,7307304.33,557244.89,3009554.61,7509932.85,79630.0,79630.01,3.33635,1.2505
1788590103252,1788590103205156,79615.2,79615.6,0.0002,0.1253,236408.42,2934942.81,7343187.68,557255.05,3114682.97,7615061.21,79630.0,79630.01,3.33635,1.25586
1788590103498,1788590103205156,79615.2,79615.6,0.0002,0.1253,236408.42,2934942.81,7343187.68,557255.05,3114682.97,7615061.21,79630.0,79630.01,3.33235,1.25586
1788590103757,1788590103661946,79611.0,79615.6,0.05,0.1253,271095.49,3342362.73,7485779.24,559421.37,3116991.51,7617369.75,79630.0,79630.01,3.33235,1.25586
1788590104003,1788590103920913,79611.1,79615.6,0.01221,0.1253,269116.35,3414578.67,7513004.37,562814.17,3118032.28,7618410.53,79630.0,79630.01,3.69894,1.25682
1788590104248,1788590104176785,79611.1,79615.6,0.01221,0.1253,269116.35,3420016.87,7518442.57,562804.07,3120631.43,7621009.67,79630.0,79630.01,3.69894,1.25682
1788590104508,1788590104452680,79611.4,79615.7,0.0493,0.23376,256278.89,3439479.05,7530695.21,540772.68,3126847.67,7627084.92,79630.0,79630.01,3.69894,1.25658
1788590104752,1788590104698123,79611.4,79615.6,0.0493,0.12561,251421.89,3420993.53,7512209.7,550773.19,3113017.79,7613396.03,79630.0,79630.01,3.69886,1.25658
1788590104996,1788590104943652,79615.5,79615.6,0.00404,0.12436,213919.44,3034904.8,7399159.12,582522.39,3144766.99,7645145.23,79630.0,79630.01,3.69886,1.25658
1788590105254,1788590105166497,79615.5,79615.7,0.00374,0.23376,213895.55,3034880.92,7399135.24,503589.96,3065975.55,7566212.8,79630.0,79630.01,3.69886,1.25658
1788590105500,1788590105456851,79615.7,79615.8,0.05,0.00013,232987.98,2994276.56,7159595.52,31886.94,2629944.46,7051540.84,79635.46,79635.47,6.05799,0.26949
1788590105745,1788590105704636,79618.9,79619.0,0.0102,5e-05,45759.09,2715467.66,7201138.92,197748.23,3137865.33,8841424.43,79638.15,79638.16,6.51162,0.07096
1788590106004,1788590105955149,79620.0,79624.9,0.01169,0.012,410250.39,2533960.18,7285368.13,385242.03,3757720.29,9181556.0,79638.15,79638.16,6.62252,0.05706
1788590106246,1788590106154889,79620.0,79624.9,0.00909,0.01269,399904.58,2629513.8,7380921.75,394232.22,3806557.2,9190559.95,79638.15,79638.16,6.62252,0.06167
1788590106507,1788590106450738,79624.3,79624.4,0.0002,0.01195,209848.94,2244535.62,6704646.19,390733.57,3921490.8,9255315.34,79638.15,79638.16,6.6223,0.13379
1788590106751,1788590106626758,79624.3,79624.4,0.0002,0.01195,194391.59,2214406.98,6674517.55,309161.31,3838323.27,9172139.61,79638.15,79638.16,6.62283,0.13761
1788590106996,1788590106947282,79624.3,79624.4,0.0002,0.01195,192382.02,2239383.53,6672514.9,358363.63,3919378.84,9253195.18,79638.15,79638.16,6.62283,0.13774
1788590107251,1788590107206511,79624.3,79624.4,0.0002,0.81773,21636.53,1872595.13,6305726.51,416094.75,3977772.77,9311589.12,79638.15,79638.16,6.48731,0.83054
1788590107496,1788590107415163,79624.2,79624.3,0.0002,2.13554,4022.27,1893443.09,6326574.46,603448.9,4022838.67,9038599.94,79638.15,79638.16,6.48868,0.82994
1788590107756,1788590107691133,79624.2,79624.3,0.0002,2.01654,2712.55,1893134.15,5993011.85,554685.56,3848079.38,8651234.57,79638.15,79638.16,6.48868,0.70351
1788590108000,1788590107951773,79624.2,79624.3,0.0002,2.01654,4022.27,1908400.0,6008277.7,574537.91,3848075.84,8651223.03,79638.15,79638.16,6.48868,0.70351
1788590108243,1788590108180856,79623.3,79623.4,0.00021,0.01194,5514.26,1948369.49,6335036.25,586268.92,4029427.58,9052487.21,79638.15,79638.16,6.48868,0.83018
1788590108503,1788590108330700,79623.3,79623.4,0.00021,0.01194,5524.61,1962838.64,6349505.4,591761.79,3915644.46,8938704.09,79638.15,79638.16,6.48938,0.8262
1788590108750,1788590108564442,79623.3,79623.4,0.00021,0.01194,5524.61,1962838.64,6349505.4,589024.92,3912897.24,8935956.87,79638.15,79638.16,6.48938,0.82606
1788590108996,1788590108927482,79623.3,79623.4,0.00021,0.7313,5524.61,1985506.36,6372173.12,594630.97,4061859.73,9084919.36,79638.15,79638.16,6.48938,0.82676
1788590109254,1788590109170239,79623.3,79623.4,0.00021,0.7313,5524.61,2051305.65,6437972.41,594630.93,4061859.7,9084919.33,79638.15,79638.16,6.48959,0.82606
1788590109500,1788590109458205,79623.3,79623.4,0.00395,0.7313,4512.69,2026467.61,6304983.54,597284.75,4120690.19,9143749.82,79638.15,79638.16,5.14532,5.15453
1788590109745,1788590109706099,79623.3,79623.4,0.00395,2.28295,340.79,1542438.3,5847932.38,701098.48,4012781.98,9035841.61,79638.15,79638.16,2.33634,5.21623
1788590110004,1788590109953738,79618.7,79618.8,0.0002,0.14737,5459.76,2426437.35,6744497.41,746971.12,3170796.02,9309929.23,79638.15,79638.16,2.33634,5.21623
1788590110249,1788590110202063,79617.7,79617.8,0.00041,0.00079,23050.51,2632523.29,5966746.17,757280.74,3012187.37,7953294.61,79638.15,79638.16,2.33655,5.2101
1788590110496,1788590110451914,79617.6,79617.7,0.00018,0.66554,23802.02,2606933.68,6960212.97,825573.3,3044242.76,7985349.99,79638.15,79638.16,2.34576,5.20878
1788590110756,1788590110706406,79617.6,79617.7,0.00018,0.01415,23851.4,2737213.04,7090492.33,622798.07,2871899.99,7813007.22,79638.15,79638.16,2.46131,5.07565
1788590110999,1788590110940401,79617.6,79617.7,0.00018,0.01415,38853.2,2798531.29,7151810.58,725757.51,3112641.0,8053748.23,79638.15,79638.16,2.63191,5.07565
1788590111255,1788590111198277,79617.6,79617.7,0.00018,0.32412,4895.31,2407781.59,7079331.28,532758.89,2864817.67,7805924.91,79638.15,79638.16,1.1863,5.25282
1788590111500,1788590111414908,79617.6,79617.7,0.00018,0.14085,4839.58,2446001.83,7117554.62,589603.66,2936668.55,7877775.78,79638.15,79638.16,1.18637,5.25282
1788590111757,1788590111675939,79617.6,79617.7,0.00018,0.83334,4839.58,2500529.5,7132316.74,596163.44,3004331.27,7945438.51,79638.15,79638.16,1.17374,5.25282
1788590112003,1788590111822306,79617.6,79617.7,0.00018,0.83334,4839.58,2527755.0,7159542.24,595367.45,3003535.29,7944642.53,79638.15,79638.16,1.17224,5.25282
1788590112247,1788590112188468,79617.6,79617.7,0.00018,0.01524,5045.78,2593601.82,7145818.86,530232.21,2952727.87,7893835.11,79638.15,79638.16,1.17374,5.24171
1788590112505,1788590112441057,79617.6,79617.7,0.00018,0.01524,5045.78,2749123.39,7301340.43,588410.69,3010906.35,7952013.58,79638.15,79638.16,1.17374,5.37778
1788590112748,1788590112680441,79612.5,79616.3,0.00155,0.00384,449135.38,3525773.25,7464461.72,405740.44,2915461.93,7897399.79,79638.15,79638.16,1.17388,5.37778
1788590112994,1788590112955788,79616.0,79616.3,0.0002,0.00079,7875.03,3010810.41,7332508.85,399979.94,2908861.42,7890779.03,79638.15,79638.16,1.17256,5.37785
1788590113253,1788590113189284,79616.0,79616.3,0.0002,0.00079,9467.21,3012402.58,7334101.03,403581.24,2915129.34,7897046.95,79638.15,79638.16,1.17382,5.37785
1788590113496,1788590113339601,79616.0,79616.3,0.0002,0.00079,9467.21,3210887.75,7532586.2,400956.05,2912504.15,7894421.76,79638.15,79638.16,1.17382,5.37785
1788590113757,1788590113702542,79616.0,79616.3,0.0002,0.00079,9467.21,3409847.85,7532608.55,400159.84,2923268.16,7905185.77,79638.15,79638.16,1.17139,5.37792
1788590113999,1788590113943367,79616.0,79616.3,0.0002,0.00079,10467.89,3410847.82,7533608.52,400159.84,2923268.16,7905185.77,79638.15,79638.16,1.17139,5.37982
1788590114244,1788590114086871,79616.0,79616.3,0.0002,0.00037,10467.89,3410847.82,7533608.52,348182.9,2871291.22,7853200.83,79638.15,79638.16,1.17139,5.38031
1788590114506,1788590114445221,79616.0,79616.3,0.0002,0.00037,10467.89,3410601.05,7533361.75,332980.48,2841033.33,7822942.94,79638.15,79638.16,1.17139,5.38031
1788590114748,1788590114647557,79616.0,79616.3,0.0002,0.00037,10517.25,3379010.47,7501771.16,301328.78,2844776.08,7826685.69,79638.15,79638.16,1.17139,5.38031
1788590115008,1788590114951534,79615.5,79615.7,0.0002,0.00037,25508.95,3195935.5,7364666.7,502527.08,3318603.16,8299512.59,79638.15,79638.16,1.17139,5.38031
1788590115256,1788590115206169,79615.5,79617.3,0.00023,0.00438,25577.42,3196003.96,7364735.16,690483.51,3797217.6,8432165.2,79638.15,79638.16,1.17139,5.38031
1788590115501,1788590115444690,79617.2,79617.3,0.00043,0.01156,130.57,3165599.86,7364674.56,738400.77,3845294.95,8480242.55,79638.15,79638.16,1.17139,5.37899
1788590115745,1788590115614743,79617.2,79617.3,6e-05,0.01156,101.11,3165570.4,7364645.1,739993.19,3847047.47,8481995.07,79638.15,79638.16,1.17139,5.37899
1788590138667,1788590138591223,79615.5,79615.6,0.0002,0.15833,6582.84,3187305.14,7310988.52,576538.69,3633840.61,8263586.34,79638.15,79638.16,1.17025,5.46397,79594.9,79595.0,2.1924,7.0084
1788590138913,1788590138852366,79615.5,79615.6,0.0002,0.15833,6582.84,3155466.02,7279149.4,495461.24,3552763.16,8182508.89,79638.15,79638.16,1.28845,5.46397,79594.9,79595.0,2.1924,7.0084
1788590139174,1788590139080985,79615.5,79615.6,0.0002,0.15833,6582.84,3187304.54,7310987.92,527309.76,3584611.68,8214357.41,79638.15,79638.16,1.28845,5.4639,79594.9,79595.0,2.1924,7.0097
1788590139418,1788590139285231,79615.5,79615.6,0.0002,0.15833,6582.84,3187304.56,7310987.94,527309.76,3584611.68,8214357.41,79638.15,79638.16,1.28995,5.4639,79594.9,79595.0,1.9636,7.0084
1788590139663,1788590139490772,79615.5,79615.6,0.0002,0.15833,6582.84,3187304.56,7310987.94,527309.76,3584611.69,8214357.42,79638.15,79638.16,1.28863,5.4282,79594.9,79595.0,1.9616,7.0084
1788590139923,1788590139818524,79615.5,79615.6,0.0002,0.15833,6582.84,3187304.56,7310987.94,578525.27,3635827.2,8265572.93,79638.15,79638.16,1.28713,5.4282,79594.9,79595.0,1.9316,7.0097
1788590140171,1788590140109341,79613.8,79615.2,0.00021,0.01183,191058.13,3193094.85,7470352.73,527705.09,3465381.95,8264125.37,79638.15,79638.16,1.28713,5.4282,79594.9,79595.0,1.9316,7.0084
1788590140415,1788590140360006,79613.8,79614.0,0.00021,0.001,191058.13,3193094.85,7470352.73,432935.34,3259570.24,8263497.44,79638.15,79638.16,1.169,5.4282,79594.9,79595.0,1.9316,7.0084
1788590140675,1788590140613848,79613.8,79614.0,0.00021,0.001,191068.48,3195824.36,7473082.25,426130.44,3252765.35,8256692.55,79638.15,79638.16,1.26878,5.4282,79594.9,79595.0,1.9336,7.0084
1788590140922,1788590140724465,79613.8,79614.0,0.00021,0.001,191068.48,3195824.36,7473082.25,426926.6,3253561.51,8257488.71,79638.15,79638.16,1.26878,5.4282,79594.9,79595.0,1.9336,7.0084
1788590141165,1788590141093942,79613.8,79614.0,0.00021,0.001,191068.48,3193105.2,7470363.08,432231.42,3258890.22,8262817.42,79638.15,79638.16,1.26878,5.4282,79594.9,79595.0,1.9336,7.0084
1788590141423,1788590141338919,79613.8,79614.0,0.00021,0.00096,191068.48,3200008.08,7477265.96,400353.43,3233914.88,8237842.09,79638.15,79638.16,1.26868,5.19144,79594.9,79595.0,1.9336,7.0084
1788590141670,1788590141591202,79613.8,79614.0,0.00021,0.00096,191068.48,3202619.78,7479877.67,425554.14,3262311.14,8266238.34,79638.15,79638.16,1.27025,5.19144,79594.9,79595.0,1.9336,7.0084
1788590141916,1788590141771512,79613.8,79614.0,0.00021,0.00096,191068.48,3200008.08,7477265.96,428171.91,3189620.01,8086521.47,79638.15,79638.16,1.27032,5.19144,79594.9,79595.0,1.9316,7.0084
1788590142162,1788590142109368,79613.8,79614.0,0.00021,0.00096,189758.94,3201342.08,7478599.96,426350.3,3358062.74,8254964.21,79638.15,79638.16,1.26822,5.18998,79594.9,79595.0,1.9336,7.0097
1788590142425,1788590142368204,79613.8,79614.0,0.00021,0.01247,189561.48,3199552.58,7476810.46,427266.14,3358978.58,8255880.05,79638.15,79638.16,1.16837,5.18991,79594.9,79595.0,1.9336,7.0097
1788590142672,1788590142613309,79613.8,79613.9,0.00021,2.00189,189512.12,3198451.89,7475709.78,539720.56,3461414.95,8368334.47,79638.15,79638.16,1.16837,5.18998,79594.9,79595.0,1.9243,7.0097
1788590142918,1788590142858764,79613.8,79613.9,0.00021,1.99507,189561.48,3198501.25,7475759.13,536567.79,3458262.17,8365181.69,79638.15,79638.16,1.16837,5.18991,79594.9,79595.0,1.9243,7.0097
1788590143162,1788590143097186,79613.8,79613.9,0.00021,1.99507,189561.48,3168858.08,7340714.76,539234.92,3460929.3,8367848.83,79638.15,79638.16,1.16837,5.18991,79594.9,79595.0,1.9243,7.0097
1788590143421,1788590143265806,79613.8,79613.9,0.00021,1.99507,187238.49,3170494.18,7446193.51,536567.43,3458261.81,8365181.34,79638.15,79638.16,1.04045,5.18991,79594.9,79595.0,0.556,7.0097
1788590143663,1788590143534242,79613.8,79613.9,0.00021,1.99507,187238.49,3191464.96,7467164.28,591342.46,3513036.84,8419956.37,79638.15,79638.16,1.17619,5.18671,79594.9,79595.0,0.554,7.0084
1788590143912,1788590143800046,79613.8,79613.9,0.00021,1.99507,187238.49,3192466.23,7468165.55,590546.49,3512240.87,8419160.4,79638.15,79638.16,1.17619,5.18635,79594.9,79595.0,0.554,7.0084
1788590144174,1788590144021599,79613.8,79613.9,0.00021,1.99507,187238.49,3189774.14,7465473.47,593944.49,3515638.87,8422558.4,79638.15,79638.16,1.17619,5.18244,79594.9,79595.0,0.554,7.0097
1788590144419,1788590144357945,79613.8,79613.9,0.00021,1.99507,186145.48,3186889.32,7462588.65,539012.82,3460608.47,8367528.0,79638.15,79638.16,1.1748,5.18244,79594.9,79595.0,0.554,7.0097
1788590144661,1788590144582357,79613.8,79613.9,0.00021,1.99507,186194.84,3188173.35,7463872.67,539210.27,3460855.29,8367774.82,79638.15,79638.16,1.2925,5.18244,79594.9,79595.0,0.8551,7.0084
1788590144922,1788590144797741,79613.8,79613.9,0.00021,1.99507,187092.0,3188033.25,7463732.58,538414.13,3460059.15,8366978.67,79638.15,79638.16,1.29257,5.18466,79594.9,79595.0,0.8571,7.0084
1788590145166,1788590145098564,79613.8,79613.9,0.00021,1.99507,187092.0,3188033.25,7463732.58,538414.13,3445612.42,8352531.95,79638.15,79638.16,1.293,5.18466,79594.9,79595.0,1.6088,7.0084
1788590145412,1788590145361883,79607.7,79613.9,0.16752,1.99507,477338.0,3676012.84,7565613.13,585175.04,3484409.37,8391328.9,79638.15,79638.16,1.293,5.18466,79594.9,79595.0,1.6088,7.0084
1788590145675,1788590145608443,79608.5,79613.9,0.02901,1.99507,428390.11,3707883.47,7566443.37,592551.15,3491785.48,8398705.01,79638.15,79638.16,1.2945,5.1848,79594.9,79595.0,1.6088,7.0084
1788590145921,1788590145860221,79608.7,79613.9,0.03009,1.99507,417871.71,3710272.36,7568832.26,594360.79,3508112.91,8415032.43,79638.15,79638.16,1.25643,5.1848,79594.9,79595.0,1.5089,6.9934
1788590146166,1788590145860221,79608.7,79613.9,0.03009,1.99507,417871.71,3710272.36,7568832.26,594360.79,3508112.91,8415032.43,79638.15,79638.16,1.25643,5.1848,79594.9,79595.0,1.5089,6.9909
1788590146412,1788590146150479,79608.7,79613.9,0.03009,1.99507,419463.74,3711864.38,7570424.28,594360.79,3508112.91,8415032.43,79638.15,79638.16,1.25498,5.18459,79594.9,79595.0,1.5089,6.9909
